Name,"Screen name","Twitter ID",Location,Biography,"Created date",Followers,Following,Tweets,Favorites,Website,"Time zone",Geo-enabled,Verified,Language,Protected,"Profile image URL"
Prodigal,ProdigalThe3rd,"ID 1555303810557419520",," Aggregator of news, info, & data that corporate media fails to amplify to the general public. “I have never let my schooling interfere with my education.”","Thu Aug 04 21:25:07 +0000 2022",22630,303,2697,1440,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1586410319391358976/A3Swlc2g_normal.jpg
trey,treyspaces,"ID 1610168821888999426","scottsdale, arizona"," twitter heartthrob  (beyond repair)","Tue Jan 03 06:59:11 +0000 2023",504,221,124,863,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1617793989197058049/0eGIxt-r_normal.jpg
"MFA Russia 🇷🇺",mfa_russia,"ID 255471924",Russia," Ministry of Foreign Affairs of Russia 🇷🇺 (Official account) | Country's account @Russia | По-русски @MID_RF | Español @MAE_Rusia | Arabic - @russia_ar","Mon Feb 21 12:45:22 +0000 2011",575107,1445,70804,23183,http://www.mid.ru/en/main_en,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1574853232890941442/Wk8OX_aJ_normal.jpg
"Gab AI",ReadGabNews,"ID 767960339547774976",," Building Technology For The Glory of God. Social Network: https://t.co/hsCA13uWAn News: https://t.co/8yz0wdUvC0 Payments: https://t.co/J1BMHdXtMF","Tue Aug 23 05:43:07 +0000 2016",356655,299,659,2020,http://news.gab.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1621258715688050688/QSh03KCd_normal.png
"Jaimee Michell Founder of Gays Against Groomers",thegaywhostrayd,"ID 861606598514536454",," “A woman claiming to be a lesbian.” - @TheAdvocateMag / Founder of Gays Against Groomers @againstgrmrs / Bigger on Instagram","Mon May 08 15:39:55 +0000 2017",44331,730,5366,19508,http://gaysagainstgroomers.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1514636032108642314/WJvU14nA_normal.jpg
Burgish,Burgishh,"ID 1404643086991466499",," YE24","Tue Jun 15 03:33:16 +0000 2021",73,76,126,309,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1611255505762267136/vC-emw4n_normal.jpg
"Aaron Sibarium",aaronsibarium,"ID 848348952084828160","Washington, DC"," Reporter @FreeBeacon. Co-host of ""Institutionalized"" with @CharlesFLehman. DMs open. “A kind of genius”—Jason Stanley","Sun Apr 02 01:38:46 +0000 2017",34099,4377,20388,39053,https://freebeacon.com/author/aaron-sibarium/,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1540946872990326784/XnBmp8ar_normal.jpg
"Women Posting Their L’s Online (Cult Leader)",WomenPostingLs,"ID 1317568613189062656","DM for Promo or Submissions"," “Profound cult leader” - The New York Times. Here to document women being embarrassing online, shill my YouTube channel, and sellout. Run by @MKUltraMoney","Sat Oct 17 20:50:18 +0000 2020",555394,186,3385,5518,https://youtube.com/c/MKUltraMoney,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1590383451420741632/HZSRHhlG_normal.jpg
"Evan Stambaugh",evanjstweets,"ID 869259764768927745",Texas," Catholic. Writer. Bylines at @LifeSite and @AlphaNewsMN.","Mon May 29 18:30:52 +0000 2017",340,234,3628,14274,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1609993256430878725/3j6nXDrL_normal.jpg
"Gregg, CPO @ SMC",realgreggd,"ID 1455896793674227717","Your moms place"," Greek, Veteran, Stocking Mill Coffee Handsome Lumberjack Thicc Dad, #rural_untouchable","Wed Nov 03 13:57:21 +0000 2021",5332,1005,20079,43351,http://stockingmillcoffee.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1603419131876806658/UD1v0STK_normal.jpg
"Branden Durst, MPA, EdS",brandendurst,"ID 32976943",Idaho," Christ follower. Husband. Daddy. Conservative populist. #idpol #idleg #idedu pro. Sr Analyst Ed Policy Research @idahofreedom. Manager @FreedomActionID ♥️/RT≠👍","Sat Apr 18 19:03:10 +0000 2009",1178,456,17756,2045,http://durstforidaho.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1400175633427091459/ON01IAbo_normal.jpg
"Ryan Spoon",SpoonForIdaho,"ID 1421164778043580418","Boise, ID"," Picking fights with commies.","Fri Jul 30 17:44:52 +0000 2021",187,399,390,2395,http://www.spoonforidaho.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1587305483341549568/mbzVi6zE_normal.jpg
charlie,PatriotSam_,"ID 1508318808133439494",," Enjoys American Politics - Conservative","Mon Mar 28 05:43:35 +0000 2022",106,48,250,735,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618134411152613376/0d0abHPA_normal.jpg
"Jacob Cluff",JacobCluff26,"ID 1574819531188424704","Idaho, USA"," Former Political Director for (insert GOP candidate or group here)
I will disagree with you and I will debate you.","Tue Sep 27 17:53:39 +0000 2022",144,244,274,148,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619608925380427777/6K_faQMW_normal.jpg
"AF Christian",AFPilled,"ID 1585843509722230784",," Charlottesville Denier, Ethan Ralph Nationalist,  “far-right candidate” - right wing watch","Fri Oct 28 03:59:00 +0000 2022",39,49,409,596,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1595967525237493760/p95F47q6_normal.jpg
"Right-Wing Media",rightwingmedia4,"ID 1335098200315867136",Idaho," Right Wing Media is a network of shows that bring you entertainment with a conservative slant. https://t.co/CYb8kQIxic","Sat Dec 05 05:46:37 +0000 2020",698,199,129,123,https://linktr.ee/whatshappeningamerica,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1616716147398938624/S2E8w1Uj_normal.jpg
"High IQ Groyper",HighIQ_Groyper,"ID 1248418086312538120",," YE24","Fri Apr 10 01:10:48 +0000 2020",74,134,239,21092,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1430390899582767108/Tp7HLN3z_normal.jpg
"Josh Gibbons",Josh__Gibbons,"ID 1383564110","Idaho, USA"," Host of What's Happening America. Political strategist/Independent journalist/Video producer.","Sat Apr 27 04:43:22 +0000 2013",861,380,1166,1948,https://linktr.ee/whatshappeningamerica,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610876162888331266/M5tsqCVx_normal.jpg
SecksDoll,SecksDolls,"ID 1475387455423533057",," I use Secks Dolls as my personal, at-home, in-bed gym. Prepared for the next quarantine against loneliness and sexual frustration via mindrot. They hate it!","Mon Dec 27 08:48:06 +0000 2021",64,72,10138,5683,https://realsexdollsreviews.com/top-10-best-sex-doll-companies-reviews/,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1526464969709060096/OuLVA7Js_normal.jpg
MelkorAF,AfMelkor,"ID 1595873858216939520",," NJFG4L | WANGHAF | 🚄YE-TRAIN💨","Thu Nov 24 20:16:04 +0000 2022",68,82,220,1993,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1595874276724576256/OZE6y1vD_normal.jpg
Bobby,RealBlackIrish,"ID 337611162",," ","Mon Jul 18 09:15:38 +0000 2011",7778,860,20665,492778,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610732531422199826/vQXhTS4O_normal.jpg
"ID Young Republicans",IdRepublicans,"ID 1619531049184428033","Idaho, USA"," Strong Leadership for Idaho’s Future. Affiliate of @idahogop #idpol #idgop #idyr #YRNF - Telling a true story about IYR through parodies","Sun Jan 29 03:01:37 +0000 2023",121,85,49,7,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619857793896566784/p6ChREP9_normal.jpg
"Tyler Ricks",TylerRicksID,"ID 559906522","Meridian, ID"," #GirlDad,
7th Gen Idahoan,
@walmart Team Lead,
#BoiseState
 
Fmr leadership for @idgop21,  @MeridianIdaho HPC, @idahoyr, @meridianlibrary, @adagopcc, @idgop22.","Sat Apr 21 22:30:23 +0000 2012",1888,3603,27379,93027,http://tylerricks.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1492329284047818755/o8kI0q_M_normal.jpg
Petrus,NukeKyiv,"ID 16182779",," Anglo-Saxon","Mon Sep 08 11:01:48 +0000 2008",1699,282,1742,8744,http://t.me/PetrusTelegram,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1592414976433586176/urTJojIx_normal.jpg
"I,Hypocrite",lporiginalg,"ID 110835004",Olympia," Humble cringe addict & recovering thot enabler.","Tue Feb 02 23:00:54 +0000 2010",232206,859,39438,13170,https://wlo.link/@lporiginalg,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1478064605897261058/aPM43m8i_normal.jpg
"Ron Paul",RonPaul,"ID 287413569","Clute, TX"," Former Congressman from Texas.","Sun Apr 24 23:20:55 +0000 2011",890404,182,11899,41,http://ronpaulinstitute.org,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/573517737172934659/bB-v1E-8_normal.jpeg
"Sal the Agorist",SallyMayweather,"ID 114060003","Tampa, FL"," Agorist. Cypherpunk. Disintermediator. Crypto-Anarchist. Rothbardian. pod :: The Agora. blog :: New Libertarian. #logic #revisionism #countereconomics","Sun Feb 14 00:21:41 +0000 2010",178538,16841,101156,78929,http://saltheagorist.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/672473329089974272/tgcqYXDU_normal.png
"The Trump Train 🚂🇺🇸",The_Trump_Train,"ID 4102376488","United States"," Welcome to the #TrumpTrain, the greatest political movement in history. RT'd by @realDonaldTrump! *Pro-Trump fan account*.","Tue Nov 03 05:07:18 +0000 2015",266013,110761,25100,22836,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1115448666305777664/UDJmBiXK_normal.jpg
"Nettin Yoohoo YE24",AllCostsDenier,"ID 1586195010873163777",," @kanYEwest next President of the United States of America YE24 Christ is king","Sat Oct 29 03:16:10 +0000 2022",618,2167,2848,6736,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1608648244191453184/bZDNLRfj_normal.jpg
"Malcolm Davis 🇺🇸",MalcolmDavisGA,"ID 1510397630395949062","Monroe, GA"," America First Patriot • 18 • Team @VernonForGA • #Trump2024","Sat Apr 02 23:24:09 +0000 2022",1577,319,4191,5026,https://www.donaldjtrump.com/,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1600361139426164743/kvgbyX2V_normal.jpg
"Presumably Politically Aspired Lauren 🐘",RogueLou18,"ID 1527053178105044992","Idaho, USA"," Snarky vet just getting and giving some news, Lauren on the ground journalist for Whats Happening Idaho, cohost of Whats Happening America 🇺🇸","Wed May 18 22:27:14 +0000 2022",1049,1699,11149,34870,https://idahospodcast.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1542955798334042113/GyNmaS2S_normal.jpg
"People Whining About Stonetoss",Stone_tossers,"ID 1387489102799376388",," DMs open for submissions. Don't harass people featured on this account, their lives are miserable enough as it is.","Wed Apr 28 19:29:31 +0000 2021",66917,1,9595,11459,http://stonetoss.com/about/,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1420260995923021827/b--gg9vA_normal.jpg
"Patrick Howley",HowleyReporter,"ID 1153042794375712770",," Senior Reporter @nationalfile

Seen on Fox and Friends, Newsmax, OAN, C-Span, CBS, The Alex Jones Show

patrickreporter@protonmail.com","Sun Jul 21 20:43:19 +0000 2019",74414,1801,47242,6032,https://gab.com/PatrickReports,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1520223898285002752/lpxCWbcc_normal.jpg
"Sam Hyde 🇮🇳 😷 (World Crisis Connoisseur)",wigger,"ID 548258435","COM98, 1TEAMistan"," I will not litter.","Sun Apr 08 08:29:42 +0000 2012",116729,1281,2291,4816,https://www.youtube.com/watch?v=GeOSWLGKuaE,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1481021073181265922/TBVzFzJZ_normal.jpg
"Steve Franssen",SteveFranssen,"ID 521167914","Montana, USA"," Renegade | Ultra Bad Boy | Grizzled Outlaw | Nick Fuentes Respecter |","Sun Mar 11 09:29:30 +0000 2012",9344,121,22398,23798,https://t.me/stevenfranssen,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618297063736807425/W6Mhglkm_normal.jpg
"Canceling Hate",rightweengwatch,"ID 1594411911679946753",," A project that monitors and exposes the racist, sexist, anti-semetic, and fascist activities of Nick Fuentes and the America First political organization.","Sun Nov 20 19:26:50 +0000 2022",2091,42,56,1670,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1599567505030189058/qmKD9MD2_normal.jpg
"David Wolfe",DavidWolfe,"ID 15328881","The Best Places Ever!"," Gorilla🦍Meme📲Rawfare, Medical🥑Freedom, Organic🥗Nutrition, 🌴Superfoods🍍, 🍁SuperHerbs🍄, Natural👣Technology, Spring💦Water and THE💖BEST🍀DAY☀️EVER!","Sat Jul 05 23:07:19 +0000 2008",174783,878,29178,46525,https://frequencylifestyle.org/david-avocado-wolfe/links/,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1216021068/Avo2011-Edit1_normal.jpg
"Hank Meninga",HankMeninga,"ID 1518639187632615425","Boise, ID"," Question Everything | Photography and Political Commentary | Founder of Populist Division | Electrical Engineering Student","Mon Apr 25 17:18:35 +0000 2022",55,124,1117,2176,http://hankmeninga.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1537912162798080006/91a9nXXc_normal.jpg
"Cari Kelemen",KelemenCari,"ID 736989573201301504","Texas 🤠"," If the world stands against me, then I stand against the world. - Athanasius of Alexandria","Sun May 29 18:36:21 +0000 2016",125403,9953,70275,93750,http://www.BooksByCari.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1604153149765390338/PeUYpnkE_normal.jpg
"Senate Foreign Relations Committee Ranking Member",SenateForeign,"ID 1121114158907428866","Washington, D.C. "," News and updates from the U.S. Senate Foreign Relations Committee Ranking Member, Sen. Jim Risch, R-Idaho.","Wed Apr 24 18:10:19 +0000 2019",73605,319,2843,185,http://foreign.senate.gov,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1124367958799679489/KWCUZzZj_normal.jpg
"Zealous Seraphim ☦️ 📿🇺🇸",ZealousSeraphim,"ID 1214762081272111104",," I talk about Orthodoxy and current events • Conservative • LOVE EVERYONE • Telegram: https://t.co/VddiGqpei5","Wed Jan 08 04:13:53 +0000 2020",9624,1474,33236,29127,https://tellonym.me/ZealousSeraphim,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1549570388551733251/ks_ZWJW4_normal.jpg
"мaggιə вaттləѕ",xomaggiebattles,"ID 1025151908",," america first • ₿ • god • lake life • style • wellness","Thu Dec 20 22:28:23 +0000 2012",1803,1886,68424,114196,https://linktr.ee/Maggiebattlesxox,,Enabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1608658714642505728/p9cGvNgt_normal.jpg
"Dr Taylor Marshall™️",TaylorRMarshall,"ID 19738104","Texas, USA"," Bestselling author of “Infiltration” and 10 other books. Podcaster and YouTuber. Husband, and Father to 8 children. Please say a prayer for me. My Podcast link:","Thu Jan 29 22:10:33 +0000 2009",130300,343,9496,73965,https://www.youtube.com/drtaylormarshall,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1590102627240579077/p5kvvfju_normal.jpg
TheQuartering,TheQuartering,"ID 880602945632575488","Milwaukee, WI"," News & Content Organization
Speak Directly At: https://t.co/Fe9XkYOPM8
My Coffee, Tea & Cocoa:https://t.co/pa4FejwAGN","Fri Jun 30 01:44:37 +0000 2017",261607,438,37479,29525,https://www.TheQuartering.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1573143154835996676/pWjxXreo_normal.png
"Mia Cathell",MiaCathell,"ID 1963387334",DC," Investigative reporter @Townhallcom mia.cathell@townhall.com | former American News editor @TPostMillennial | Boston University '21 | Pronounced kuh-THELL","Tue Oct 15 20:57:04 +0000 2013",61601,1128,6387,18136,https://townhall.com/tipsheet/miacathell/,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1567344466708598786/UTUP98ma_normal.jpg
"Eileen Cordin",EileenCordin,"ID 1569553624405262337","Boise, ID"," Aspiring columnist and aspiring Idaho Young Republican chair. Opinions are my own.","Tue Sep 13 05:08:56 +0000 2022",92,106,1721,959,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1569553745167646721/9_zFFKp4_normal.jpg
"Emerald Robinson ✝️",EmeraldRobinson,"ID 3932768472","Biden’s banana republic"," Host @AbsoluteWithE on https://t.co/tR7hoxwd6W. Ex-Newsmax & Ex-OANN WH Correspondent. The Queen of Savage Twitter. My words: https://t.co/J3JNKChXKQ","Sun Oct 18 05:57:46 +0000 2015",537546,8309,19073,34403,https://emeralddb3.substack.com,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1047149053677514754/fbtPJUYI_normal.jpg
"Peter A. McCullough, MD, MPH™",P_McCulloughMD,"ID 1465347964252180493","Dallas Texas USA"," Public figure, author, physician, news commentator, analysis of pandemic response. Turn notifications on! #courageousdiscourse https://t.co/3JrlSdl80J","Mon Nov 29 15:53:25 +0000 2021",753494,657,4545,2655,http://www.petermcculloughmd.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1602632903296442368/yblrq-98_normal.jpg
"Robert F. Kennedy Jr",RobertKennedyJr,"ID 337808606","Los Angles, California"," Robert F. Kennedy, Jr. is founder, chairman + chief legal counsel for @ChildrensHD + founder of @Waterkeeper Alliance + served as longtime chairman and attorney","Mon Jul 18 16:22:27 +0000 2011",754937,669,5605,122,https://childrenshealthdefense.org/defender/,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1087140192459390977/RtmXrwHO_normal.jpg
"The Grayzone",TheGrayzoneNews,"ID 4826563611",," Independent news and investigative journalism on politics and empire. Still unverified.  Videos: https://t.co/WP6SSkXcjv","Tue Jan 19 07:19:20 +0000 2016",200542,145,2288,54,http://thegrayzone.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1536063134049439746/2M7w216c_normal.png
"Lee Camp [Redacted]",LeeCamp,"ID 19580890","Washington, DC"," Most censored comedian in America / Former host of Redacted Tonight / New Show ""Most Censored News"" with @MintPressNews. Join my community at LeeCamp dot net","Tue Jan 27 06:53:46 +0000 2009",205120,14902,70268,55717,http://www.LeeCamp.com,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1533375526060056579/ERRygr02_normal.jpg
爪乇尺丂卄,Mersh,"ID 16307260","Lakeland, FL"," Night Daddy. Mr. Some Days Off. The Duke. Merstradomus. ​The Incredulous Sulk. Hollywood Mersh. Mr Cinnamon. Trailer Boi. Founder and leader of the Judas Goats.","Tue Sep 16 05:03:06 +0000 2008",10550,1129,25032,16910,https://www.youtube.com/@NightwaveRadio,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1603500229143166977/96_5HyXZ_normal.jpg
"Ali Alexander",ali,"ID 6782762","United States"," Started the Stop the Steal protests and January 6th. Back after 2 years. Biden failed to jail me.","Wed Jun 13 04:57:34 +0000 2007",176195,1327,32888,19278,https://givesendgo.com/alialexander,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1305817044240261121/xWwXL2P3_normal.jpg
M.I.A.,MIAuniverse,"ID 23859156",," https://t.co/z1xUz4pcG7  mia@miarul.in","Thu Mar 12 00:16:22 +0000 2009",708948,209,1613,876,https://mia.lnk.to/MATA,,Enabled,Verified,,Protected,https://pbs.twimg.com/profile_images/1529914498248626176/VP0rfNTY_normal.jpg
"Brittany Sellner",BrittPettibone,"ID 274316654",Austria," Author. Catholic.","Wed Mar 30 03:50:37 +0000 2011",134477,396,4585,32737,https://www.youtube.com/c/BrittanyPettibone,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1589913282760130561/IhG6Su6S_normal.jpg
"Paul Joseph Watson",PrisonPlanet,"ID 18643437",England," ""Watson is a brilliant polemicist."" The Spectator.....”Popular cutting edge political commentator.” The Jewish Voice https://t.co/rZCVlVSOYm","Mon Jan 05 20:04:23 +0000 2009",1368205,894,85467,8709,http://summit.news,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1549055398845595649/ugdbfO-7_normal.jpg
