Name,"Screen name","Twitter ID",Location,Biography,"Created date",Followers,Following,Tweets,Favorites,Website,"Time zone",Geo-enabled,Verified,Language,Protected,"Profile image URL"
Sardaukar,Sardaukar1337,"ID 1301423652",," ""so that I do not expect ‘history’ to be anything but a ‘long defeat’— though it contains ... some samples or glimpses of final victory”","Mon Mar 25 22:38:26 +0000 2013",2184,841,40856,121210,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1304510976117669888/TGEuTzQh_normal.jpg
"🧃wendeII 🪓",COWendeII,"ID 1495585131678994433","United States"," Proverbs 14:23","Mon Feb 21 02:24:48 +0000 2022",1909,163,158,1604,https://cozy.tv/wendell,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1519042699516555264/5ghZ4fzJ_normal.jpg
"Mikhaila Peterson",MikhailaFuller,"ID 874904274","Miami, FL"," Unpublished TEDx Speaker. Oxford debater. @petersonacademy. @theliondiet. Host of The Mikhaila Peterson Podcast. Newest episode here:","Fri Oct 12 04:14:05 +0000 2012",332964,896,4690,3427,https://linktr.ee/mikhailapeterson,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1603835087061061632/vsD14Xm7_normal.jpg
🎮,holocaustnigga,"ID 1613662018136903687",," anonymous lulz-seeking dementor","Thu Jan 12 22:19:53 +0000 2023",455,63,35,76,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1613663156944920576/oL6KbX0x_normal.jpg
"Rep. Matt Gaetz",RepMattGaetz,"ID 818948638890217473",FL-01," Official Twitter for Congressman Matt Gaetz. Proud conservative who is honored to serve the First District of Florida.","Tue Jan 10 22:32:25 +0000 2017",2204287,726,10601,3348,https://linktr.ee/repmattgaetz,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1394339460649820162/o1gB5Wpg_normal.jpg
"Dr. Ye Supporter ☦️",net_n_yoohoo,"ID 1598793165162651662",," PhD in Noticing
#YE24 🧃","Fri Dec 02 21:36:19 +0000 2022",341,637,2264,7966,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1600985314281115648/rXlodvw3_normal.jpg
Psyonix,PsyonixStudios,"ID 80687653","San Diego, CA"," San Diego video game developer. We make @RocketLeague, @ARCSquadron, and @SARP_BattleCars (Supersonic Acrobatic Rocket-Powered Battle-Cars)!","Wed Oct 07 21:40:57 +0000 2009",202402,120,1589,329,http://www.psyonix.com,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1085394476116389890/1OzqhrPz_normal.jpg
"Killstream Live",KillstreamLive,"ID 1186514928913522688",," You Never Know What Will Happen on the Killstream... M-F 9:30PM EST Open DM's. Tweets not authored by Ethan Ralph.","Tue Oct 22 05:29:48 +0000 2019",4728,98,3112,1758,https://killstream.live/ralphamania,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1557258835311591424/LN9gU-Ep_normal.jpg
"Matt Gaetz",mattgaetz,"ID 58579942","Order FIREBRAND!"," Florida man. Firebrand. America First.  Happy husband.","Mon Jul 20 20:24:48 +0000 2009",1988298,3428,19950,17615,https://amzn.to/2OIeJQ0,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1356066970693677056/YFa5yXJ5_normal.jpg
Destiny,TheOmniLiberal,"ID 1356514488451817472","Miami Beach, FL"," https://t.co/trhZEj9vpv","Tue Feb 02 08:07:41 +0000 2021",119506,15,225,94,http://www.destiny.gg,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1621667383453618178/mA9XKtv9_normal.jpg
"Sam Parker 🇺🇲",SamParkerSenate,"ID 965451112395415552","From The Future-Come To Save U"," Ran for US Senate-UT. America 1st. MAGLA-Make American Government Local Again. Repeal 16th/17th/19th/26th, Reapportionment Act of 1929 & Immigration Act of 1965","Mon Feb 19 05:00:57 +0000 2018",18641,1060,58768,82497,https://lnk.bio/SamParkerSenate,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1363243780980183044/9kMTAeVl_normal.jpg
ThatShitHurted,ThatShitHurted0,"ID 1601401737197195265",," ","Sat Dec 10 02:21:53 +0000 2022",316,884,815,617,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1601404357869608960/h8Gyv8cv_normal.jpg
"James Kirkpatrick",VDAREJamesK,"ID 1145702015374438401","Occupied Virginia "," Zeal makes all things possible, duty makes all things simple.

Neo-Ghibelline.","Mon Jul 01 14:33:41 +0000 2019",41229,2598,31452,41327,https://vdare.com/,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1145820424879689728/ZUas1hp0_normal.jpg
tarzaned,tarzaned,"ID 803356586349568000",Montréal," tarzanedisgod@gmail.com https://t.co/1xf0BbonSN | https://t.co/SV4CXGByRa | https://t.co/J6APSWxKUQ @GFUELENERGY | @sphismth ❤️","Mon Nov 28 21:55:10 +0000 2016",75642,482,994,745,http://twitch.tv/tarzaned,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1599608344435740672/LTOREsrh_normal.jpg
🩺PharmacopYE-ist💊,FarAwayAndCozy,"ID 893348197040566272","☣️Groyper Blacksite☢️"," 💊🍬Better Living through Pharmaceuticals ™️🍭 follow for the next Rx drop.. first ones free","Fri Aug 04 05:49:42 +0000 2017",2691,2092,3720,2402,http://CozyDOTtvNot.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1609389113613885441/9GVAeGLS_normal.jpg
"Toby Turner",TobyTurner,"ID 6054912","Los Angeles, CA"," BLESS YOUR FACE https://t.co/C26Fdlg4kK https://t.co/3OKBJrsn0O https://t.co/1amWkWyLvw","Tue May 15 07:10:46 +0000 2007",886300,1186,19545,17338,https://youtube.com/playlist?list=PLjMyftFeAnd0ebNNq_TOUzV0ems3_6NXW,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1602519554688630784/W5vw6VSZ_normal.jpg
"Jews Against Money",againstmny,"ID 1532218001746907137","New York"," Oy Vey Goyim, 1000% Jewish, Kanye is a GOY, DIVERSIFY ISRAEL!

Want my discord account?: dm me","Thu Jun 02 04:30:22 +0000 2022",3066,52,517,708,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1579276367094423552/KIeKSA1A_normal.jpg
⚡️⚡️☠️Notorious☠️⚡️⚡️,CryptoOnlyCoims,"ID 1517152342373658633","Brooklyn, NY"," Italian man that notices | Enjoys sitting back & watching fascinating creatures | WATZ Gang Founding Member 2022 | George Soros of Alex Jones memes","Thu Apr 21 14:44:49 +0000 2022",3097,2029,11064,18030,https://t.me/Notorious_DJP,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1609562549569130496/iVC95qmm_normal.jpg
"Dumbass YE24 Dim",DimDumbass,"ID 1595982290089304064","In Nicks Mug "," Oppressed | Groyper | Zoomer | NJFG4L | YE24","Fri Nov 25 03:26:54 +0000 2022",162,239,234,9456,http://Cozy.tv,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1595982711705010176/tu7xYw1L_normal.jpg
"Laura Loomer",LauraLoomer,"ID 537709549","Florida "," Investigative Journalist 🇺🇸 Author ✍️ Former @Project_Veritas operative. 📸 America First Conservative♦️Former Congressional Candidate ✡️ Feisty Jewess🙋🏻‍♀️","Tue Mar 27 00:53:56 +0000 2012",293612,3465,36024,52371,https://loomered.com/,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1600843244828491778/HbW3NZJN_normal.jpg
"Ammon Bundy",RealABundy,"ID 1401246913542836224","Emmett, ID"," Candidate for Governor of Idaho • True Conservative • God, Family and Country • Life, Liberty and the Pursuit of Happiness • Running to Keep Idaho IDAHO 🇺🇸","Sat Jun 05 18:38:18 +0000 2021",7769,219,1124,634,http://www.votebundy.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1578945212843380737/eEj7pukO_normal.jpg
cozy.tv,cozytvofficial,"ID 1596618068767264771",," The official Twitter account for https://t.co/FkxH0carJ1!","Sat Nov 26 21:33:33 +0000 2022",5467,1,9,1,http://cozy.tv/about,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1604191366619090944/HrPc0BK-_normal.jpg
"Vincent James",_VincentJamesAF,"ID 1605822643458174976",," Treasurer of America First Foundation, Founder of Daily Veracity, Cozy Streamer","Thu Dec 22 07:09:15 +0000 2022",4761,272,298,547,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1605850617091850240/C9N6qwaW_normal.jpg
"Anti White Watch ☀️",AntiWhiteWatch1,"ID 1261270683285204994",WorldWide," #AWW: documenting and compiling data on violence, hate, discrimination and bigotry directed at #ethnicEuropeans 
https://t.co/TUwsJ7JvHt","Fri May 15 12:22:30 +0000 2020",38103,404,8599,19526,https://antiwhitewatch.org,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1261270970041417728/VyHm_0G5_normal.jpg
"Classically Abby",classicallyabby,"ID 1089900627713511425",," Let’s be classic. 105K on YouTube. Wife of @RothThePatriot. Follow me absolutely everywhere: @ClassicallyAbby.","Mon Jan 28 14:58:53 +0000 2019",82070,304,6324,4154,https://linktr.ee/classicallyabby,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1382856494782238722/6nr4Vdjs_normal.jpg
Swashbuckler,SwashbucklerPot,"ID 1594466896199708672","Rock Bottom"," 🥟 DS • GU • AF • cozy . tv #YE24","Sun Nov 20 23:06:25 +0000 2022",1000,561,1388,11104,http://dailystormer.in,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1594474172301729792/i3PAYVtB_normal.jpg
MedFirstZoomer,Zoomer_Med,"ID 1196263228038361088",," I AM HAPPY WITH THE CHOICES I MADE 
/    
ABSOLUTE LOYALTY TO NJF  
/ 
ETHAN RALPH 
/ 
JUGHEAD
/ 
SOLDIER OF YE  
/ 
OPERATION REINSTATE NJF 2 IN PROGRESS","Mon Nov 18 03:06:13 +0000 2019",1166,699,4652,31662,http://Cozy.tv,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1617238974430412804/RSAKN9os_normal.jpg
Patton⭐️🇻🇦,GSPreal,"ID 1603037299578736640",," Catholic","Wed Dec 14 14:41:20 +0000 2022",654,491,2246,2683,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1604849310075682816/cwFSf0us_normal.jpg
goose,goodgoosego,"ID 4586937621",goose," goose","Thu Dec 24 07:39:37 +0000 2015",1002,101,1394,6100,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610793448172408834/X8zYd3y7_normal.jpg
"Rolf Nationalist",JstWntd2BPaintr,"ID 1590817130840309760","Weimar Republic"," Beware the goat of revenge, Fed Boy","Thu Nov 10 21:22:28 +0000 2022",252,336,997,4011,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1605987583015763968/iugRG2v0_normal.jpg
"❄️🏔️Snowy Slopes Seeker🏔️❄️",_forest_seeker_,"ID 1122904904975179777","dunkler wald"," ""the fierce rush: the night-herons by the flooded river cried fear at its rising""

wishing for snow somewhere icy with @BabeBlissful","Mon Apr 29 16:46:06 +0000 2019",12499,613,24254,153303,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1616549687204380672/4GAOmFBd_normal.jpg
"Conor McGregor",TheNotoriousMMA,"ID 369583954","Dublin, Ireland"," Two division UFC World Champion. Two division Cage Warriors World Champion. Number 1 Irish Whiskey on the market. Making history EVERYDAY!! #NOTORIOUS #EIRE","Wed Sep 07 16:13:03 +0000 2011",9841277,785,10591,7576,,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1400907881290027011/pl9CSxBL_normal.jpg
tc,stitchceI,"ID 1587524967188439040",," original gloyper","Tue Nov 01 19:20:31 +0000 2022",480,234,1166,4286,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1608483167610220544/Bga5U0eq_normal.jpg
"Red Eagle Politics",RedEaglePatriot,"ID 1089308757035794432",DFW," Content Creator, Political Strategist, Zoomer, Conservative, National Populist, Orthodox Christian 🇦🇲☦️, #AmericaFirst 🇺🇸","Sat Jan 26 23:47:00 +0000 2019",51018,677,24696,22961,https://www.youtube.com/channel/UC0SMGmU6X9zJBGCGarr7ODQ?view_as=subscriber,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1527108592633057280/cUEJMiCy_normal.jpg
"Stew Peters",realstewpeters,"ID 1288319695658135552","Minneapolis, MN"," The People’s Bullhorn - The Stew Peters Show ✝️🇺🇸 #DiedSuddenly","Wed Jul 29 03:45:36 +0000 2020",163116,100,9427,1229,http://StewPeters.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610404178425270276/WFvuDh4x_normal.jpg
"Chocolate Sin",BGDChocsin,"ID 1544013806627483648",," 🐸 |🧃","Mon Jul 04 17:42:40 +0000 2022",1275,613,818,7924,https://t.me/realchocolatesin,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1598830255124680704/VjU2gezX_normal.jpg
☁️,lexfridmanfan,"ID 910785736902819840",," ","Thu Sep 21 08:40:16 +0000 2017",419,77,623,5078,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1603830815229607952/XHd8h8XD_normal.jpg
Peter,BasedPeterP,"ID 1593658438416056322",," Friendly Neighborhood Spiderman","Fri Nov 18 17:32:43 +0000 2022",5927,108,111,319,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1593732614531305475/6bZwSAPY_normal.jpg
"Cozy Clips",cozy_clips,"ID 1471312889478885379",," Top Tier Original Memes. Funny Clips. Epic Edits. Christ is King. America First. Unofficial. Not affiliated with the Cozy team. All Love.","Thu Dec 16 02:55:17 +0000 2021",924,66,61,58,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1617985656420028417/cygLwU9R_normal.jpg
"Ben Shapiro",benshapiro,"ID 17995040",," Editor Emeritus, Daily Wire, Host of ""The Ben Shapiro Show” and author of 4 NYT bestsellers including ""The Authoritarian Moment.”","Tue Dec 09 16:40:22 +0000 2008",5455535,351,183703,51,https://bit.ly/3M5qqMv,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1580596905721171969/0NnLeJWA_normal.jpg
"woozuh YE24",Kingwoo67,"ID 1329231299521900545","Salt Lake City, UT"," Award winning cozy streamer and member of the Church of Jesus Christ of Latter Day Saints ❤️","Thu Nov 19 01:13:41 +0000 2020",2116,255,3187,3673,http://cozy.tv/woozuh,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1603236401276805120/PlEkEIx__normal.jpg
"Chief Ye",ChiefYe24,"ID 1603181051035140097","Ye’s World"," I loooooooove Ye. Cozy streamer. I stream on Cozy dot tv / ChiefTrumpster #SpacesHost","Thu Dec 15 00:12:09 +0000 2022",1610,211,980,1326,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1603181200771801088/j553dAJK_normal.jpg
"Klaus Arminius",Klaus_Arminius,"ID 1483893386817986574","Greater Europe"," 24 | Pan-European | ☦️ | History Lover | Independent Reporter, Covering Stories The Media Hides | Follow and Turn Notifications 🔔 For More","Wed Jan 19 20:05:45 +0000 2022",22420,2147,7715,30017,https://solo.to/klaus_arminius,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1483893509635592194/CR38yX4p_normal.jpg
"BROTHER Ω BUR 🪬🏗🐉",limitlessbur,"ID 827366922207502340",," No Weapon formed against us shall Prosper 🧬 #LAMBROS 🕊️ Finally, my brethren, be strong in the Lord, and in the power of his might.","Fri Feb 03 04:03:40 +0000 2017",8395,596,21110,66070,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1606047282872320000/oXu2VyAo_normal.jpg
"Count Dankula",CountDankulaTV,"ID 730121169194655748",tinyurl.com/TheDankBrigade," Former Supreme Court Justice, Taliban Insurgent and Duke. State Botherer. I don't have a penis stop asking.","Tue May 10 19:43:46 +0000 2016",472666,650,55766,9404,https://www.youtube.com/c/countdankula,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1620892472070086674/PRSN-gto_normal.jpg
"DECLINING WORLD CLOTHING",decliningworld,"ID 296092317",," ","Tue May 10 05:45:12 +0000 2011",2773,1419,915,515,http://DECLINING.WORLD,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618108732436537344/Am1q6CCC_normal.jpg
