Name,"Screen name","Twitter ID",Location,Biography,"Created date",Followers,Following,Tweets,Favorites,Website,"Time zone",Geo-enabled,Verified,Language,Protected,"Profile image URL"
"Jose Rodriguez",josebartolo_,"ID 1393034661929050112",," Catholic | Notre Dame '24","Fri May 14 02:45:27 +0000 2021",80,294,106,3069,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1532009710190198784/YTOaU1zj_normal.jpg
"Mikey Darko",Mikey_Darko,"ID 38790085",," #AmericaFirst.","Sat May 09 03:37:04 +0000 2009",119,169,15734,3136,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1117689674389164032/fyOPGs--_normal.jpg
"Jim Sano",JimSanoBC79,"ID 1010306604",Massachusetts," Husband, Dad, Believer, Pro-life, Author (The Father's Son, Gus Busbi, Stolen Blessing, Van Horn), Catholic Writers Guild, Boston College, Bentley, Franciscan","Fri Dec 14 03:31:47 +0000 2012",14895,15652,57477,4108,http://www.JimSano.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/770267565390258176/ASTOw0L2_normal.jpg
H8,_reformedH8,"ID 1620757008973725698","New Vegas"," rip Thurston Waffles","Wed Feb 01 12:12:51 +0000 2023",1,48,4,97,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1621310171904630785/2qjQQEFX_normal.jpg
"Hirrel 🧃",hirrel42,"ID 1619851915742875650",," Radical Right. 🧃","Mon Jan 30 00:16:21 +0000 2023",26,345,94,325,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619852058856660994/BCcdJCPQ_normal.png
"Torrey Whitaker",SaulGoodman711,"ID 1619540546803965953",," It is possible to love EVs and Muscle Cars and Trucks at the same time. Don’t try to change my mind. I’m right.","Sun Jan 29 03:39:19 +0000 2023",9,214,3,6,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619853754618068992/Fknk-xKG_normal.jpg
"Wag the Dog Day Afternoon",BasedPrepper,"ID 1272597290809733122",," ","Mon Jun 15 18:30:30 +0000 2020",103,527,6480,43347,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1570922109970284545/GMlh_fth_normal.jpg
"Marian Bro ✝️",blissfulfren,"ID 1140048582650793984",," ","Sun Jun 16 00:08:58 +0000 2019",45,22,3207,9342,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1574959134985928705/2DRtOY8m_normal.jpg
"Harry Balls",harry03479405,"ID 1100669112433426432",," ","Wed Feb 27 08:09:00 +0000 2019",17,250,41,1286,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1616580422367944705/SEY7E7Ro_normal.jpg
"A Good Boy ✝️",OmnipotentDoggo,"ID 1619429478035329025",," They shouldn’t have killed Jesus.  #YE24 #Lovespeech","Sat Jan 28 20:17:49 +0000 2023",9,116,244,27,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1620302187761999872/NlCjU9qH_normal.jpg
"Devin Stewart",DevinSt93687162,"ID 1540573664143360000",," ","Sat Jun 25 05:52:48 +0000 2022",31,600,0,851,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1540573707508260864/QmpfA-M0_normal.png
"the ReactoSphere",theReactoSphere,"ID 1610690286451326978",," Don't expect an echo chamber.  
#Ye24✝️🇬🇧
Christian Nationalist. Anti-Globalist. Reactionary.","Wed Jan 04 17:31:42 +0000 2023",40,199,592,1533,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610691562148880385/GsKexPYw_normal.jpg
"Sérgio Miguel",mi21497644,"ID 1616185605276241942",," ","Thu Jan 19 21:28:04 +0000 2023",83,629,1012,3285,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1617166307077619715/DoyGOGF2_normal.jpg
𝕲𝖔𝖙𝖙𝖑𝖎𝖊𝖇_AF,Gottlieb__,"ID 1587976810024894465",," AF. Jesus is King.
Punished time after time.            ₩Ɇ ₩łⱠⱠ ₩ł₦. 𝕴𝖓𝖊𝖛𝖎𝖙𝖆𝖇𝖑𝖊","Thu Nov 03 01:16:24 +0000 2022",66,477,394,2326,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1601429438184439808/4_frz_Sj_normal.jpg
Freddy❓,FreddyZaKS,"ID 1410500929426702337",," It is better to fail in originality than to succeed in imitation 💯","Thu Jul 01 07:30:20 +0000 2021",3976,3807,10228,12992,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1601307320000155649/36ENU81I_normal.jpg
"Calm Springs",springs_calm,"ID 1590492611055583235","Bellevue, WA"," ","Wed Nov 09 23:53:07 +0000 2022",12,232,1239,5701,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1590493736169267200/SwAFMqD3_normal.jpg
ً,TARANTULA_TEX,"ID 1523879077903536129",," Duchamp, absolument pas","Tue May 10 04:18:15 +0000 2022",5,164,0,34,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1523888516257787904/VIOABpTf_normal.jpg
★⭐$μDD€ΠD€∆†H⭐★,MAGAdeathsquad,"ID 1575284336311640066",Antarctica," TOTAL TERGIVERSATOR DEATH.
NO AMNESTY.","Thu Sep 29 00:40:38 +0000 2022",98,1344,1124,921,http://electionevidence.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1591337139018600448/q_-1_ljD_normal.jpg
EMG,EMGroyper,"ID 1614032525810188293",," ","Fri Jan 13 22:52:06 +0000 2023",8,261,0,0,,,Disabled,"Not verified",,"Not protected",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
MassStrike,MassStrike,"ID 153982948",," blah blah blah","Thu Jun 10 02:12:31 +0000 2010",92,961,5047,3128,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1461391926377201671/ItsELLnN_normal.jpg
Nvcvlear_Energy,Nvcvlear_Energy,"ID 55999741",," “I won’t be happy about the devastation, but i will be happy that i will had defended my own life.”","Sun Jul 12 02:54:41 +0000 2009",314,1495,16886,30399,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1023488062498713600/s34xFbK1_normal.jpg
LoriMeyers,LoriMeyers1000,"ID 1484304005002141699",," INTP","Thu Jan 20 23:22:47 +0000 2022",60,143,4281,14543,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1484323149478916096/CNo4kVtx_normal.jpg
"Ace Otmapp",Ace_Otmapp,"ID 805756260",," ","Thu Sep 06 01:08:56 +0000 2012",7,89,260,604,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1401274267900076032/l1L8c5aK_normal.jpg
EraOfUmbrella,eraofumbrella,"ID 1619903270868205573",," formerly known as BTUMBRELLA or UmbrellaofMan. I took a Twitter break and it worked. lesson in there","Mon Jan 30 03:40:25 +0000 2023",6,43,27,21,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619904465972199424/y1fBe5Y6_normal.jpg
"irishpride 🐻",irishpride_,"ID 157509738",Seattle," ","Sun Jun 20 01:42:46 +0000 2010",31,254,592,95,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/378800000521216955/45840b56c811ea836e332b389cb2e7f9_normal.jpeg
"Masonic Society",SocietyMasonic,"ID 1619882705315074049",," A society of high-value men building a worldwide brotherhood of strength and prosperity. #Gold #Silver #Truth is money.","Mon Jan 30 02:18:39 +0000 2023",7,150,30,43,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619884033340747776/l0OaYesx_normal.jpg
Baboonshit24830,baboonshit24831,"ID 1510040073953288202",," Penios","Fri Apr 01 23:43:10 +0000 2022",13,408,31,2866,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1510040215481638914/G9ngK5lv_normal.jpg
Will,Will46029790,"ID 1594534595323633664",," ","Mon Nov 21 03:34:21 +0000 2022",0,8,26,84,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1594534657487503361/F_TIaARv_normal.png
"Bob Sakomano",BobSakomano1,"ID 1619814484318593026",," ","Sun Jan 29 21:47:38 +0000 2023",26,530,120,26,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1620928625460527104/RL6bcBkU_normal.jpg
"Bea KING",beakingv15,"ID 1564796809431683072","Millburn, NJ"," White
Proud 
No apologies 
No guilt 
https://t.co/wQWaCRWklD","Wed Aug 31 02:07:39 +0000 2022",393,928,1983,3901,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1602531599148630016/KQTzU0hV_normal.jpg
Babou_Lamin,BabouLamin1,"ID 1598171951893282817",Gambia," I am Babou by name from Gambia 🇬🇲 west AFRICA","Thu Dec 01 04:27:54 +0000 2022",76,810,7,3,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1598172699775361026/N5w-gyLz_normal.jpg
"Bennie Ben",Santino_X254,"ID 1590279769962209282","Under the Dome"," Creative, Product Designer, Gunner, Conspiracy Realist, B453D, KH4Z4R1a Delenda Est ☠                Views expressed here are my own, RTs are not endorsements","Wed Nov 09 09:47:07 +0000 2022",583,3204,5085,21832,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1590279929966596096/nUm-Qzvy_normal.jpg
"Bret Maness",BretManess88,"ID 1585924983922229251",," Hail Saint Elon Hail Saint Rittenhouse Hail Saint Weaver Hail Saint Koresh Hail Saint HAC Hail Pastor Butler Hail Saint Fields Hail Saint Bannon Hail St Stone","Fri Oct 28 09:23:02 +0000 2022",16,121,123,122,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1585926259774980096/1U-Qr88h_normal.jpg
"Avgvstvs Caesar",Avgvstus_Caesar,"ID 1569935197541629958",," ","Wed Sep 14 06:25:08 +0000 2022",0,118,0,3723,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1585594478722617344/gy_z6I2P_normal.jpg
"Random Jokes",RandomJokesIO,"ID 954397214004031489",," Random jokes of various types: #DadJokes, #ChuckNorrisFacts, #YourMommaJokes, #puns, #adultJokes, and #CatFacts -- Account created by @X_Shaun_X
#TeamFollowBack","Fri Jan 19 16:56:42 +0000 2018",17100,17183,21374,0,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/954406378495401984/a69X8s7p_normal.jpg
"Murky Water",frogs_are_epic,"ID 1617953737527463947",," ","Tue Jan 24 18:33:36 +0000 2023",0,10,0,7,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1617957202320363521/yoz7FGBo_normal.jpg
redacted,putridstinker,"ID 1569515124318420995",," sick of it","Tue Sep 13 02:36:01 +0000 2022",68,501,31,701,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618744069341188096/4XAWQURP_normal.jpg
"DickMakas 🇺🇸",Dickmakas,"ID 2272448245",Commiefornia," USAF vet.
Long-haired, loud, happy mammal.
Trollers gotta troll.
🇺🇸 🇺🇸 🇺🇸","Thu Jan 02 03:53:54 +0000 2014",229,2284,10140,66997,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1612002702258761730/USBvNPj-_normal.jpg
"kelly corliss",kellycorliss4,"ID 1563278735498891266",," independence assistance","Fri Aug 26 21:35:23 +0000 2022",1,17,52,157,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1589147633716633600/u6mg-1Ky_normal.jpg
"Ragnar Talks",Ragnar_Talks,"ID 727593816455262208",," ","Tue May 03 20:20:58 +0000 2016",133,1304,214,737,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/727594257817702400/WWFltB1T_normal.jpg
"ChickyTendiezzz 🇷🇺🇨🇳",CTendiezzz,"ID 1498634687996207110",," American dissident, chicken tendy enthusiast.","Tue Mar 01 12:22:15 +0000 2022",36,568,805,1385,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1500186359507607552/-qBnZHY3_normal.jpg
"Red Top Report",RedTopReport,"ID 1575110166147637249",," The go-to program to fight cultural degeneracy.","Wed Sep 28 13:08:34 +0000 2022",102,403,196,45,https://www.youtube.com/@redtopreport,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1599811358366879744/cJ2-j4Dv_normal.jpg
"Bob Knob",BobKnob1986,"ID 1618270489075486731",," ","Wed Jan 25 15:32:20 +0000 2023",3,109,10,11,,,Disabled,"Not verified",,"Not protected",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Crazedplum,crazedplum,"ID 1579583909318504449",," ","Mon Oct 10 21:25:34 +0000 2022",50,1160,0,38,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1621051875461332992/n5ajTfUJ_normal.jpg
Marauder#5533,Bflynn301,"ID 76338839","Brighton, NY"," ","Tue Sep 22 13:57:40 +0000 2009",50,536,34,173,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1421600301451186177/E2ISQANp_normal.jpg
AnonPondBeaver,pond_anon,"ID 1618389540376576000","A pond "," I like to chew on sticks and build dams
My other account anon from the pond is suspended 
please follow and I’ll follow back 🤡🙃🐸🐸","Wed Jan 25 23:25:59 +0000 2023",47,548,120,255,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618392805738708993/c0Z6_rIw_normal.jpg
dickyneedles420,dickyneedles420,"ID 1379492218856206342",," ","Tue Apr 06 17:53:26 +0000 2021",8,155,43,2281,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1379492741240008706/KGfCVJTh_normal.jpg
"DeAnna Lorraine 🇺🇸",DeAnna4Congress,"ID 16740433",Texas," 🌟Fmr Congressional Candidate vs Nancy Pelosi 🇺🇸@Newsmax Political Correspondent🇮🇹 🎙Stew Peters Network Host ➡️ SUBSCRIBE👇 🎥","Tue Oct 14 16:08:50 +0000 2008",285004,53231,20483,35441,http://www.DeannaLorraine.com,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1611146906897465345/WPve2TFa_normal.jpg
Chickenwaffen,chickenwaffen,"ID 1618119470190305281",," bok bok bok bagok","Wed Jan 25 05:32:29 +0000 2023",2,42,49,498,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618122622679613440/vgKzaqLv_normal.jpg
Foxlorddvrk,foxlorddvrk1488,"ID 1617248165626789888",," ","Sun Jan 22 19:49:54 +0000 2023",15,117,379,591,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1617248330555195392/45hOSBC3_normal.jpg
"Toops Resources LLC",ToopsL,"ID 1322504138735976449","Alto Boquete, Chiquri Panama"," We research and test high quality and long lasting household items for use in every day living. https://t.co/n5kW6ByodY","Sat Oct 31 11:42:32 +0000 2020",947,3476,107,85,https://linktr.ee/toopsresources,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1322504334203113472/SuBu8bWZ_normal.jpg
"Griffith Respecter 🕊",GriffithisBased,"ID 1615930704038092804",," did nothing wrong","Thu Jan 19 04:36:21 +0000 2023",1,86,12,4,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1621656971626643456/xqLbZNGm_normal.jpg
"Count of Polignac",CbTerrance,"ID 1592290600208027651",," ","Mon Nov 14 22:57:24 +0000 2022",8,59,3,4,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1592290845927120898/lKmIloAa_normal.jpg
"Klime (Keyed Slime)",authenticuser1,"ID 1573508888325939200","Mars, PA"," Ex-Conservative, Ex-Libertarian - Christ Nationalist, Economic Localist. Psalm 91 for you and yours.","Sat Sep 24 03:05:49 +0000 2022",185,1599,3396,2161,http://nitter.net/authenticuser1,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1610492305944854535/6i3yKSjs_normal.jpg
"Baylor Students For Ye",StudentsforYeBU,"ID 1607168988559339520",," Choose Love(Speech)! - Christ is King ✝️ - Official Students for Ye24 Organization at Baylor University - Official StudentsForYe24 Account: @Studentsforye24","Mon Dec 26 00:19:24 +0000 2022",14,45,77,566,http://bit.ly/Students4Ye,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1607185412858183680/aq0fy1bx_normal.jpg
"Hotline Philly",Gunship_Groyper,"ID 1394090317226418185",," OUTRUN | ANIME | PAWGS","Mon May 17 00:40:27 +0000 2021",42,290,1404,4311,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1394090502648119297/hPi7e_ZO_normal.jpg
"MOMO BOOSH",montesapurinton,"ID 29809949","Westhampton Beach, NY"," 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸","Wed Apr 08 20:21:42 +0000 2009",41,166,362,15243,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1307060234842779649/TG4JJDvS_normal.jpg
Basso,Basso68895834,"ID 1618808890572808192",," YE24✝️","Fri Jan 27 03:11:37 +0000 2023",0,126,226,533,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619002507082223618/7r0QymAU_normal.jpg
"esoteric artist 🇦🇹🎨🖌🇩🇪",militant_paint,"ID 1618105328184299520",," millions must paint","Wed Jan 25 04:36:03 +0000 2023",3,164,31,832,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618105521399103492/zN0GMIgj_normal.jpg
Gorillionaire,capitalistmktr,"ID 1619021222104412160",Rhodesia," ","Fri Jan 27 17:15:25 +0000 2023",22,695,2,8,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619149675801767936/eN3504CJ_normal.jpg
Totenkopf88,Totenkopf1933,"ID 1601847448443539456",," ","Sun Dec 11 07:52:57 +0000 2022",9,164,61,537,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1602576287461253120/yjeXLIJi_normal.jpg
thecutwhaa,thecutwhaa,"ID 1478308766160506887",," ","Tue Jan 04 10:14:28 +0000 2022",13,165,38,73,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1552802297696161792/K5vYZX_E_normal.jpg
"Patrick Ryan",VeryBadMoFo,"ID 1611184470002143233","World Wide"," ","Fri Jan 06 02:15:02 +0000 2023",82,421,958,76,https://www.patrickryanshow.com/,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1611184914095026181/jarVWNYU_normal.jpg
"Donald Frankfurter",DonnyFrankfurt,"ID 1618691637613305861",," ","Thu Jan 26 19:25:43 +0000 2023",1,95,61,134,,,Disabled,"Not verified",,"Not protected",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
user,frzlr,"ID 4713056413",," ","Tue Jan 05 09:53:56 +0000 2016",56,275,366,1164,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1132144293303373828/KyWrvt0U_normal.jpg
"Tron Cat",TronCatYe,"ID 1617550624551489542",," I love Ye and also cute things","Mon Jan 23 15:51:45 +0000 2023",11,215,164,4868,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619494073769000960/zGGqMa7c_normal.jpg
"John A MacJuicald",upnorthactivist,"ID 1566628864880963584",," Juice enjoyer","Mon Sep 05 03:26:48 +0000 2022",4,32,28,34,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618803627371675650/XNabQeIm_normal.jpg
"Bill Boog",BillBoog11,"ID 1591651751295336449",," ","Sun Nov 13 04:38:54 +0000 2022",13,137,87,175,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1600498895498493954/iOV1bqBO_normal.jpg
"Jack Alberts",JackAlberts10,"ID 1618110252888608768",," ","Wed Jan 25 04:55:41 +0000 2023",0,38,7,15,,,Disabled,"Not verified",,"Not protected",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"Ken Tan",k3nantan,"ID 1510583978",Singapore," Catholic","Wed Jun 12 13:48:11 +0000 2013",4262,102,468,463,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618781114428190722/bBtI8WB5_normal.jpg
Sumo,SmokySumo,"ID 1613741578312359936",," ","Fri Jan 13 03:36:04 +0000 2023",0,12,0,0,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1613742373455921152/qy9FTMsG_normal.jpg
"J Namer ϟϟ",JNamer2,"ID 1610660503633776644","Wiesbaden, Germany"," morally obligated to tell the sicarii to fuck right off","Wed Jan 04 15:33:01 +0000 2023",113,435,528,1609,https://gab.com/brandibayy,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1612618234401853442/mHkbKwjy_normal.jpg
"Damian Oto",damianoto,"ID 101127230","Jersey Boy"," Personal Shopper/Photographer. ""Every time you get dressed, remember.... If you die today, that's your ghost outfit forever.""","Sat Jan 02 03:42:40 +0000 2010",6251,3686,1705,18144,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/963085486020538370/0PeoWZ9D_normal.jpg
"Jusa lilbit",boingaussie,"ID 1618092062691450882",," ","Wed Jan 25 03:43:25 +0000 2023",2,9,2,103,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618092274180849665/Po7KHIX__normal.jpg
"JT ✝️",jnktr0n_Z,"ID 539454878",," Christ is King | America First
post clips and memes sometimes
日本語を勉強している","Wed Mar 28 22:50:22 +0000 2012",78,391,2046,83732,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1475971049212854282/LGilyJEI_normal.jpg
KryptoFuturismo,KryptoFuturismo,"ID 1498753412896337930",," ","Tue Mar 01 20:14:53 +0000 2022",216,1584,5804,10604,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1498753780933967872/DZD74QaF_normal.jpg
lnly,lnlyotaku,"ID 1618083512397041664",," YE24","Wed Jan 25 03:09:29 +0000 2023",9,125,23,1667,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618097617254191112/SYLeKKkr_normal.jpg
"Weston Sillycast 🪓🧃",WestonCastYT,"ID 1618664938192441361",," 📹 Youtuber, ❌Cringe & Bad Faith Blocker, ✝️ YE24 🇻🇦, 🧃Improving Reader 🪓","Thu Jan 26 17:39:44 +0000 2023",79,166,322,1322,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618665458940448772/8-vL1n4s_normal.jpg
"Jack Allen",COJACpodcast,"ID 1469832845069893639","Weimar, Germany"," Conspiracy or Just a Coincidence host. christian. husband. armchair historian. https://t.co/8bdjGUH82P Venmo: @COJACpodcast","Sun Dec 12 00:54:02 +0000 2021",1394,1197,736,13830,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1472008973109055491/BnXOpK1K_normal.jpg
"mooop YE24 6002",mooop6002,"ID 1586383796471054342",," 🥂 YE24 ❤️ WANGHAF 😤 AF ✝️ Catholic 🌙 https://t.co/4t4T4otFjJ","Sat Oct 29 15:45:57 +0000 2022",45,88,333,1363,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1604981086215356416/ZrByMu8__normal.jpg
CerealReapist,SwineHurdR,"ID 1618221838768943104",California," Sowing and growing
Love speech Enthusiast
Christ Follower
#YE24 & AF 😍","Wed Jan 25 12:19:01 +0000 2023",2,106,102,1039,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619011862422765568/ohgHw_B7_normal.jpg
"Lauren Witzke",LaurenWitzkeDE,"ID 1102987848741998592","Florida, USA"," 2020 GOP Nominee For US Senate. President of SPN and Producer for @diedsuddenly_ Christ has been so good to me. Tell us your story: Lauren@StewPeters.com","Tue Mar 05 17:42:50 +0000 2019",56612,918,7926,12113,http://diedsuddenly.info,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1618292002616918016/t7QtFB2__normal.jpg
"Fr. Alex",AlexOlszewski,"ID 327089001",Brooklyn," You have two choices in life:
Endlessly distract yourself with pleasure, or turn to God and find real meaning.
Try my free newsletter if you like my posts.","Fri Jul 01 00:04:10 +0000 2011",2148,771,623,4099,https://alexolszewski.carrd.co/,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1533953536291229696/zrnLJemI_normal.jpg
tsxco,tsx_co,"ID 1554050262297448449",," ","Mon Aug 01 10:24:09 +0000 2022",41,904,14,11,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618566436200357889/LqTR5vNv_normal.jpg
