Name,"Screen name","Twitter ID",Location,Biography,"Created date",Followers,Following,Tweets,Favorites,Website,"Time zone",Geo-enabled,Verified,Language,Protected,"Profile image URL"
thotline,th0tline_m1ami,"ID 1562202939032145922",DTLA," ","Tue Aug 23 22:20:12 +0000 2022",727,664,9105,29668,,,Enabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1621429295410462722/wf5fgt4p_normal.jpg
"Swashy 🏴‍☠️",punishdivystyle,"ID 1357365335733776386",," Soldier of Christ 🇻🇦 Gotta Stay Prayed Up™","Thu Feb 04 16:28:21 +0000 2021",844,609,11159,55785,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1601706052659159040/Dra41zuX_normal.jpg
"Steve Franssen",SteveFranssen,"ID 521167914","Montana, USA"," Renegade | Ultra Bad Boy | Grizzled Outlaw | Nick Fuentes Respecter |","Sun Mar 11 09:29:30 +0000 2012",9344,121,22398,23798,https://t.me/stevenfranssen,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618297063736807425/W6Mhglkm_normal.jpg
tom,anonbirdd,"ID 1552969766775787520",," ","Fri Jul 29 10:51:40 +0000 2022",25218,297,148,3009,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1609744792728076291/JHc-cNrn_normal.jpg
Tiger,THEBROTHERTIGER,"ID 1069599786","go here 👉"," YouTube Growth, editing, business & life | ☿ ✞ 🏴‍☠️","Tue Jan 08 00:53:37 +0000 2013",8057,802,25167,42667,https://bio.link/tigerjoseph,,Enabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1605024512268976131/N0JKuTNa_normal.jpg
Meach,MilkAnnihilator,"ID 1114260351212773377",," もう終わりだ","Fri Apr 05 20:15:44 +0000 2019",49,131,294,2828,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1546177860678946816/D3cm8tsm_normal.jpg
"YE24 Joker",ye24joker,"ID 1438949088062545935",," YE24 (not affiliated with the official YE for President 2024 campaign— which hasn’t officially yet been announced)","Fri Sep 17 19:33:12 +0000 2021",720,405,4830,5443,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1620202296159223808/ZAriL3XW_normal.jpg
"𝐍𝐨𝐫𝐦 𝐂𝐫𝐮𝐢𝐬𝐞 (+👶🏻)✝️🇺🇲🌲",basednewdad,"ID 1435340411078430720","Under the Queensboro Bridge"," Prof. of Logic / The Klaus Schwab of Internet Autism / Father and husband / Christian-Southerner / Unvaccinated opponent of Clown World / RTs =/= endorsements","Tue Sep 07 20:34:09 +0000 2021",2806,245,1047,67883,https://twitter.com/normmacdonald,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1609421625811783680/jv3nbEEy_normal.jpg
"Hugs for Giacomo",Bearogater,"ID 1525810038828371969",Cretaceous," We all die. Will it be on a hill or in a ditch?","Sun May 15 12:07:51 +0000 2022",47,58,1982,4419,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1525813096190812163/tfbLOi8n_normal.jpg
"Kyle 🤖",RPPKyle,"ID 1289698524288806912","St Louis, MO"," Creates Art, Coffee professional, Philosopher","Sat Aug 01 23:05:04 +0000 2020",2318,1883,16830,19186,https://robotpolisherpodcast.substack.com/,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1616622718048149505/n6YqeLQB_normal.jpg
"Craig The 🦝",tardcraig,"ID 1540013847347662848",," https://t.co/P9Hl2OU3qV","Thu Jun 23 16:48:33 +0000 2022",1228,870,8676,20414,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618626535405010947/OnkT0wU8_normal.jpg
"donald boat",laserboat999,"ID 1379611684445114371",," 19 years old","Wed Apr 07 01:47:19 +0000 2021",66005,834,10484,27624,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1571391435244711938/uho-fCb__normal.jpg
"◉⃤ Schizo Age Prometheus",CaribbeanRythms,"ID 987349034850451457","Club Tropical Excellent"," you are not alone in this abyssal darkness. i am here and we shall face the chasm as brothers.","Fri Apr 20 15:15:28 +0000 2018",22556,507,15394,30719,https://t.me/cocainefascism,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1519374468086480899/juR-oSn-_normal.jpg
"Levi Pendragon",levi_pendragon,"ID 1488443616528048131",," 👁️👁️","Tue Feb 01 09:26:35 +0000 2022",462,277,10064,71833,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1609199186897178629/A5R4hdAF_normal.jpg
"OTTO ☀︎",OttoRothmund,"ID 1270965627528806400","Beneath the Iceberg"," // Author
// Networks, Crowds & Markets. 
// Founder @seedoilcapital","Thu Jun 11 06:26:49 +0000 2020",3307,946,7828,18848,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1620372108978036737/CGsiC9eX_normal.jpg
"Dago Supremacy",DagoSupremacy,"ID 1343935155354947584","Pescara, USA"," Based Mediterranean diaspora. Espresso pilled. Dio, Patria e Famiglia. https://t.co/TL7nMvQYyB","Tue Dec 29 15:01:35 +0000 2020",25908,919,10412,64753,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1611707599883325441/HT5j41e7_normal.jpg
"Lana's Top Guy",LanasTopGuy_,"ID 1598530749946368003",," Lizzie Grant Enthusiast | The Moody Blues Connoisseur | Noted User of The Royal We | Hopeless Romantic","Fri Dec 02 04:13:33 +0000 2022",346,362,2335,2426,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1598531454887202817/ix5HUf0P_normal.jpg
"Anthony of Westgate",orthodago,"ID 1326015627727933440","Keystone State"," I saw the snares that the enemy spreads out over the world. ☦︎ https://t.co/I28hm4kCuE","Tue Nov 10 04:15:44 +0000 2020",12214,609,3481,2772,https://t.me/orthodago,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1607341198506598405/7JCdQqnm_normal.jpg
"James Kirkpatrick",VDAREJamesK,"ID 1145702015374438401","Occupied Virginia "," Zeal makes all things possible, duty makes all things simple.

Neo-Ghibelline.","Mon Jul 01 14:33:41 +0000 2019",41229,2598,31452,41327,https://vdare.com/,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1145820424879689728/ZUas1hp0_normal.jpg
stricture,bog_beef,"ID 939647234991325184","Young JR Ewing"," A washed up private dick, alone in a city of sleaze. #PATRONAGE

""S-Ranked Southern Gamer"" -Vanity Fair","Sun Dec 10 00:05:33 +0000 2017",22288,787,28978,116641,https://twitter.com/GoodOlBoysPod,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1607776512685625344/WygC7feD_normal.png
"Daily Roman Updates",UpdatingOnRome,"ID 1211851854071484416","Michigan, USA"," The Empire is gone | Our shitposting is not | 21k subs on YouTube. https://t.co/HQ6Ax4NCQC","Tue Dec 31 03:29:38 +0000 2019",85169,137,9726,28677,https://www.patreon.com/updatingonrome,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1608931718689591296/ztEUxeFh_normal.jpg
Ｏｃｅａｎ,glowbalist,"ID 1503582912813305857",," clearly I’m doing very well","Tue Mar 15 04:04:55 +0000 2022",744,1336,1662,3905,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1598901790967463936/Tq-at4dQ_normal.jpg
JamesTheGroyper,jamesthegroyp,"ID 1613924312175501312",," Co-Host of Good Night Groyper, Certified Gloyper, Brand New Account","Fri Jan 13 15:42:03 +0000 2023",99,78,75,72,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1613924467612286976/J4tYRIGG_normal.jpg
🆓,realeguntguard,"ID 1610797434396893184",," ","Thu Jan 05 00:37:10 +0000 2023",862,164,305,1361,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610872654818336769/R_kxPBnX_normal.jpg
"clemenza🥩⚡️| healthy skeptic",CarniClemenza,"ID 1461050339457654794","Austin, TX"," Leading the Red Meat Renaissance 🥩 ⚡️| Co-Host of The Meat Mafia Podcast w/ @MrSollozzo","Wed Nov 17 19:15:39 +0000 2021",35343,1108,7105,14638,https://themeatmafiapodcast.substack.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610468144832716800/RjH4hb8f_normal.jpg
rick🇮🇹,rickhellwalker,"ID 1339636894498484224",Italia," hellwalker logbook.
my free programs/coaching/gym wear are in the link below","Thu Dec 17 18:21:55 +0000 2020",6506,593,1950,18311,https://hellwalker.gumroad.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1451138484622798853/GUzXd5_p_normal.jpg
"Birch Brother 🌲",BjorkBrodern,"ID 1282023174469750784",," 15th generation osthrobotnian.","Sat Jul 11 18:45:27 +0000 2020",7512,635,18073,60758,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1505546652697997313/Tz2hJQH5_normal.jpg
"Oilfield Rando",Oilfield_Rando,"ID 1213227521392558080",," Creator of @RandoLand_us. Tracking insane spending and telling you about it. Truly Seltzer, Doja Cat, and learning to code.","Fri Jan 03 22:36:01 +0000 2020",76209,2829,49908,53892,http://randoland.us,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1380942320569303043/Y2-LkpFj_normal.jpg
"Patrick Basedman🌲☀️🌲",patrickbasedmn,"ID 920317981",," Videotape returner. Neanderthal supremacist. Faction of Truth.","Fri Nov 02 03:37:44 +0000 2012",22319,1418,10853,106968,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610630869785645056/vVyI6Qsb_normal.jpg
TheLionheart007,Lionheart007T,"ID 1613185899680116736",," To Fail To Support Good And To Fail To Expose Evil Is Unacceptable","Wed Jan 11 14:48:05 +0000 2023",215,151,10,3,http://www.stoporganharvesting.org,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1613252415100456962/emvzhNhp_normal.jpg
"Greater Change international",Greater_Change,"ID 1387464679556014085","Virginia, USA"," International NGO in Middle East focusing on education and empowerment programs for vulnerable women and children. Emergency respond to #afghanistan","Wed Apr 28 17:52:28 +0000 2021",4024,72,32,4976,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1617883415889731591/saQoRuI-_normal.jpg
"Chad Bradsworth",ChadsAscending,"ID 1561199465981038592",," Hide your women. The day of the BRAH has arrived.","Sun Aug 21 03:52:17 +0000 2022",90,31,32,162,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1561200388627243008/yoDAktSO_normal.jpg
"Ezra Pound Caged",EzraPoundCaged,"ID 1603996050166935552",," ","Sat Dec 17 06:10:45 +0000 2022",435,908,876,514,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1614883128556032000/ASARZ3hb_normal.jpg
"Esoteric Shaggyism",EsoShaggy,"ID 1540108905241612288","Martinez, CA"," Esoteric video editor. Youtube: https://t.co/lwrdBVbquN
Odysee: https://t.co/xqJso0fUQR","Thu Jun 23 23:06:05 +0000 2022",1608,251,3663,12648,https://t.me/mormonshaggy,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1599170726258425858/tZ2vHAln_normal.jpg
Lavrov,GroyperLavrov,"ID 1611195911807586306",," Foreign Minister","Fri Jan 06 03:00:30 +0000 2023",290,122,201,936,http://t.me/lavrovg,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619424045598142464/vm6vqc4Y_normal.jpg
"Tired Meme Clown",OldMemeClown,"ID 1462921559241232385","The Meme Circus"," Tired, old, seen some things. 

Honk honk...it's all so tiring.

NIMCel (Niche Internet Micro Celebrity)

✝ 🇻🇦","Mon Nov 22 23:11:01 +0000 2021",8830,1215,13598,25874,https://twitter.com/TiredMemeClown,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1613610189399130127/9OCI7Ym__normal.jpg
obesegoth,obesegoth,"ID 1419690317758955521",," ","Mon Jul 26 16:05:30 +0000 2021",314,250,3612,8060,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1431102938718507008/QPH3QZ5j_normal.jpg
.aif,dot_aif,"ID 1211395811998715905","(sadly) on TikTok too @dot_aif"," bad and dumb vidya memes / big fan of RPGs (Elder Scrolls, Fallout, Disco Elysium and more) main YT: https://t.co/XxWOZQ22z5, alt YT: https://t.co/jbL6wcJsqG","Sun Dec 29 21:17:45 +0000 2019",5020,516,1516,12657,https://linktr.ee/dot_aif,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1611531852946235397/ymXWDEGu_normal.jpg
"Baby ➐",drugcel,"ID 913331707","Briargate, Colorado "," Nothing Gold Can Stay","Mon Oct 29 21:59:13 +0000 2012",2340,268,4157,73738,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1299246535113228288/YteaNg-0_normal.jpg
bigears1975,bigears1975,"ID 1548344654587842564","Isle of Dogs, London. "," #DogRight Brigadier. Pureblood.  
We have less time than we think..  Get a dog and buy gold.
Bloke/Lad/Geezer.
I do not stand with Ukraine 🖕🏻","Sat Jul 16 16:32:47 +0000 2022",553,1408,1104,25153,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618882621123055616/kMp6nPv-_normal.jpg
"Mark Granza",markgranza,"ID 1114822908080283648","The West"," Italian, former Londoner | founding editor/designer @im_1776 | contact for pitches: mark@im1776.com","Sun Apr 07 09:31:08 +0000 2019",6664,989,4626,22077,http://im1776.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1608171999091638272/XXNMtTZO_normal.jpg
"Modern Monarchist",Monarchi1Modern,"ID 1596388313401032704","Wroclaw, Poland"," Dom współczesnego monarchisty 

Gospodarz programu The Modern Monarchist Show 

NJF na całe życie Glo Gloyper 

Tradycyjna książka katolicka","Sat Nov 26 06:20:25 +0000 2022",1256,448,554,707,https://youtube.com/channel/UC1CO-dUbC7YHRWeqfXfh-Nw,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1604191758577197056/5URuRO8Z_normal.jpg
"ALX 🇺🇸",alx,"ID 534023",𝙊𝙉𝙇𝙄𝙉𝙀," Banned in 2020 — Freed by Elon Musk in 2022 #BringThemBack  — Inevitable","Thu Jan 04 12:21:45 +0000 2007",326413,1507,27465,32436,http://ALXTheLord.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1601092604858335234/BCDVRLLN_normal.jpg
"dr. juice",juicedavisx,"ID 1600041982373482496",Ausnia," 🧃","Tue Dec 06 08:18:42 +0000 2022",2403,197,1106,2019,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1615335655856570368/4K1N46Xh_normal.jpg
"Ali Alexander",ali,"ID 6782762","United States"," Started the Stop the Steal protests and January 6th. Back after 2 years. Biden failed to jail me.","Wed Jun 13 04:57:34 +0000 2007",176195,1327,32888,19278,https://givesendgo.com/alialexander,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1305817044240261121/xWwXL2P3_normal.jpg
"Rep. Chris Lonsdale",ChrisLonsdaleKC,"ID 1411821879388737538","Liberty, MO"," MO State Rep - District 38. Catholic - Data Engineer - Eagle Scout - America First - Missouri First","Sun Jul 04 22:59:11 +0000 2021",787,1064,326,649,,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1601221508747108354/s7YgIwmX_normal.jpg
"Sneako Updates",Sneak0o,"ID 1545404503373012992","The Matrix"," Your daily source for the most recent SNEAKO news, photos, live, videos etc.","Fri Jul 08 13:48:53 +0000 2022",2069,1,79,167,http://www.youtube.com/@SNEAKOO,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1558398331780489217/oe_hyw2__normal.jpg
HK,HKtheGr8,"ID 479364948",🕊App," 🤲🏽 Living a certain way ☪️","Tue Jan 31 09:22:00 +0000 2012",564,135,5361,33839,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1607795788201230336/cXgMoOsf_normal.jpg
"Chadical Coder",Chadical_Kodar,"ID 1608093395729219584",," Bi-Racial🏅#SpacesHost🧬✝️☦️✝️ Don’t get even, Get ahead!","Wed Dec 28 13:32:13 +0000 2022",1050,773,164,218,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619299195805990913/LSDBuqMs_normal.jpg
Kurvy,KurvyGroyp,"ID 1595219013365207040",," hi","Wed Nov 23 00:53:58 +0000 2022",350,86,174,336,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1602515321415344128/enyEmsdi_normal.jpg
trey,treyspaces,"ID 1610168821888999426","scottsdale, arizona"," twitter heartthrob  (beyond repair)","Tue Jan 03 06:59:11 +0000 2023",504,221,124,863,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1617793989197058049/0eGIxt-r_normal.jpg
"o nein",pooeater38,"ID 1380707175211876361",," ","Sat Apr 10 02:20:47 +0000 2021",2800,310,33728,70590,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610094225105772544/88Ginyoo_normal.png
"Asterix Respecter",ArmrcGrypr,"ID 1030069252189868038",Armorica," The year is 50 BC. Gaul is entirely occupied by the Romans. Well, not entirely...","Thu Aug 16 12:30:22 +0000 2018",3088,346,725,36489,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1613804063648534528/D4HgX5nt_normal.jpg
Galaaz,GalahadofMalta,"ID 1259574555799990272","New Jerusalem"," AI-bot producing brutally contrarian paradoxal takes to own the humans","Sun May 10 20:02:41 +0000 2020",19924,2976,27886,17294,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1465097745811656707/VLrAuUM__normal.jpg
"Atlas zoomer",_Reardon_Hank,"ID 1467863062145380358",," Capitalism enjoyer. Tyranny disrespector. American exceptionalism believer. Aesthetic appreciator.","Mon Dec 06 14:26:51 +0000 2021",182,631,2749,20496,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1612254449161871360/R8KcJFFn_normal.jpg
"Edward Szall",realEdwardSzall,"ID 3623795001","Vero Beach, FL USA"," Host @CrossTalk_News | 🇺🇸Vet | Christ is King ✝️","Fri Sep 11 20:22:23 +0000 2015",4620,947,7304,1908,http://CrossTalkNews.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/678976511488221184/guAxFagj_normal.jpg
Ulysses,m16_carryhandle,"ID 1365177174","United States"," Professional Counter Strike Player","Fri Apr 19 19:18:03 +0000 2013",2675,1170,5089,84697,,,Enabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1618470262625763331/vyTIxSbQ_normal.jpg
"Generalissimo Snake",EzhmaarSul,"ID 1265451076993646593","Vanaheim, CA"," Just a Ninja with a Rocket Launcher","Wed May 27 01:13:56 +0000 2020",910,241,3581,7299,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1612801921663778823/CEnGr3Z4_normal.jpg
"average schizo #YE24",stephen_brookee,"ID 1384946813158006786",Schizotown," ""I Think My Mask Of Sanity Is About To Slip."" ... Patrick Bateman","Wed Apr 21 19:07:55 +0000 2021",1533,424,8169,19852,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1597682959582171136/Td83lfT8_normal.jpg
"Dr. Death Roll",DrDeathRoll,"ID 1097246965849571329","United States"," Christian • Pomade Enthusiast • Zoomer • Gamer • Pureblood","Sun Feb 17 21:30:37 +0000 2019",1197,349,2532,36773,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610322798240583681/bE4JQ0gX_normal.jpg
